# Col 1-3: G vector
# Col 4-: Redlich-Kister coefficients
 0  0  1      0.063784773    -0.065376018     0.090451117    -0.092027636     0.030383461
 1  1  1      0.284855929    -0.136491834     0.056099316    -0.024444456     0.010882245
 0  1  1      0.270756911    -0.005110846    -0.066526746     0.004358405     0.040077852
 2  0  1      0.235236469    -0.025238968    -0.048384782     0.017703608     0.025218155
 2  2  1      0.286792103    -0.099036997     0.029148164    -0.010788329     0.006000293
 3  1  1      0.230335775    -0.065511042     0.008914932     0.005434247    -0.006941616
